TIME,FOOD,RAPI,LAI,BG,BG,BG
00:20,0,0,0,7.97,,
00:30,0,0,0,7.97,,
00:40,0,0,16,6.2,,
00:50,0,0,0,5.6,,
01:00,0,0,0,5.5,,
01:10,0,0,0,7.97,,
01:20,0,0,0,7.97,,
01:30,0,0,0,7.97,,
01:40,0,0,0,5.7,,
01:50,0,0,0,7.97,,
02:00,0,0,0,7.97,,
02:10,0,0,0,7.97,,
02:20,0,0,0,7.97,,
02:30,0,0,0,7.97,,
02:40,0,0,0,7.97,,
02:50,0,0,0,7.97,,
03:00,0,0,0,7.97,,
03:10,0,0,0,7.97,,
03:20,0,0,0,7.97,,
03:30,0,0,0,7.97,,
03:40,0,0,0,7.97,,
03:50,0,0,0,7.97,,
04:00,0,0,0,7.97,,
04:10,0,0,0,7.97,,
04:20,0,0,0,7.97,,
04:30,0,0,0,7.97,,
04:40,0,0,0,7.97,,
04:50,0,0,0,7.97,,
05:00,0,0,0,7.97,,
05:10,0,0,0,7.97,,
05:20,0,0,0,7.97,,
05:30,0,0,0,7.97,,
05:40,0,0,0,7.97,,
05:50,0,0,0,7.97,,
06:00,0,0,0,7.97,,
06:10,0,0,0,7.97,,
06:20,0,0,0,7.97,,
06:30,0,0,0,7.97,,
06:40,0,0,0,7.97,,
06:50,0,0,0,7.97,,
07:00,0,0,0,7.97,,
07:10,0,0,0,7.97,,
07:20,0,0,0,7.97,,
07:30,0,0,0,7.97,,
07:40,0,0,0,7.97,,
07:50,0,0,0,7.97,,
08:00,0,0,0,7.97,,
08:10,0,0,0,5.7,,
08:20,0,0,0,7.97,,
08:30,0,0,0,5.2,,
08:40,0,0,0,7.97,,
08:50,0,0,0,7.97,,
09:00,0,0,0,7.97,,
09:10,0,0,0,7.97,,
09:20,0,0,0,7.97,,
09:30,0,0,0,5.4,,
09:40,0,0,0,7.97,,
09:50,0,0,0,7.97,,
10:00,0,0,0,7.97,,
10:10,0,0,0,7.97,,
10:20,0,0,0,7.97,,
10:30,0,0,0,5.4,,
10:40,0.1,6,0,6,,
10:50,0,0,0,6.5,,
11:00,0,0,0,6.5,,
11:10,0,0,0,7.97,,
11:20,0,0,0,6.7,,
11:30,0,0,0,7.97,,
11:40,0,0,0,7.97,,
11:50,0,0,0,7.97,,
12:00,0,0,0,7.97,,
12:10,0,0,0,7.97,,
12:20,0,0,0,9.1,,
12:30,0,0,0,7.97,,
12:40,0,0,0,9.7,,
12:50,0,0,0,9.5,,
13:00,0,0,0,7.97,,
13:10,0,0,0,7.97,,
13:20,0,0,0,8.7,,
13:30,0,0,0,7.97,,
13:40,0.1,10,0,9.2,,
13:50,0.1,0,0,7.97,,
14:00,0,0,0,7.97,,
14:10,0,0,0,8.1,,
14:20,0,0,0,8.6,,
14:30,0,0,0,7.97,,
14:40,0,0,0,7.97,,
14:50,0,0,0,7.97,,
15:00,0,0,0,7.97,,
15:10,0,0,0,7.97,,
15:20,0,0,0,7.97,,
15:30,0,0,0,8.3,,
15:40,0,0,0,7,,
15:50,0,0,0,6.8,,
16:00,0,0,0,7.97,,
16:10,0,0,0,7.97,,
16:20,0,0,0,7.97,,
16:30,0,0,0,7.97,,
16:40,0,0,0,6.8,,
16:50,0,0,0,7.97,,
17:00,0,0,0,7.97,,
17:10,0,0,0,9,,
17:20,0,0,0,7.97,,
17:30,0,0,0,9.1,,
17:40,0,0,0,8.3,,
17:50,0,0,0,7.97,,
18:00,0,0,0,7.97,,
18:10,0,0,0,7.4,,
18:20,0,0,0,7.97,,
18:30,0,0,0,6.9,,
18:40,0,0,0,7.97,,
18:50,0,0,0,6.3,,
19:00,0,0,0,7.97,,
19:10,0,0,0,5.9,,
19:20,0,0,0,5.4,,
19:30,0,0,0,7.97,,
19:40,0,0,0,7.97,,
19:50,0,0,0,7.97,,
20:00,0,0,0,7.97,,
20:10,0,0,0,7.97,,
20:20,0,0,0,7.97,,
20:30,0.1,0,0,7.97,,
20:40,0.1,0,0,7.97,,
20:50,0,0,0,7.97,,
21:00,0,0,0,4.1,,
21:10,0,0,0,7.97,,
21:20,0,0,0,5.7,,
21:30,0,0,0,7.97,,
21:40,0,0,0,7.97,,
21:50,0,0,0,7.97,,
22:00,0,0,0,10.8,,
22:10,0,0,0,7.97,,
22:20,0,0,0,7.97,,
22:30,0,0,0,12.2,,
22:40,0,0,0,13.2,,
22:50,0,0,0,7.97,,
23:00,0,10,0,13.7,,
23:10,0,0,0,7.97,,
23:20,0,0,0,13.7,,
23:30,0,0,0,14,,
23:40,0,0,0,7.97,,
23:50,0,0,0,13.6,,
00:00,0,0,0,9.43,,
00:10,0,0,0,9.43,,
00:20,0,0,0,9.43,,
00:30,0,0,0,9.43,,
00:40,0,0,0,9.43,,
00:50,0,0,0,9.43,,
01:00,0,0,0,9.43,,
01:10,0,0,0,11.9,,
01:20,0,0,0,9.43,,
01:30,0,0,16,10.8,,
01:40,0,0,0,9.43,,
01:50,0,0,0,9.6,,
02:00,0,0,0,9.43,,
02:10,0,0,0,9.43,,
02:20,0,0,0,9.43,,
02:30,0,0,0,9.43,,
02:40,0,0,0,9.43,,
02:50,0,0,0,8.1,,
03:00,0,0,0,9.43,,
03:10,0,0,0,9.43,,
03:20,0,0,0,9.43,,
03:30,0,0,0,9.43,,
03:40,0,0,0,9.43,,
03:50,0,0,0,9.43,,
04:00,0,0,0,9.43,,
04:10,0,0,0,9.43,,
04:20,0,0,0,9.43,,
04:30,0,0,0,9.43,,
04:40,0,0,0,9.43,,
04:50,0,0,0,9.43,,
05:00,0,0,0,9.43,,
05:10,0,0,0,9.43,,
05:20,0,0,0,9.43,,
05:30,0,0,0,9.43,,
05:40,0,0,0,9.43,,
05:50,0,0,0,9.43,,
06:00,0,0,0,9.43,,
06:10,0,0,0,9.43,,
06:20,0,0,0,9.43,,
06:30,0,0,0,9.43,,
06:40,0,0,0,9.43,,
06:50,0,0,0,9.43,,
07:00,0,0,0,9.43,,
07:10,0,0,0,9.43,,
07:20,0,0,0,9.43,,
07:30,0,0,0,9.43,,
07:40,0,0,0,9.43,,
07:50,0,0,0,9.43,,
08:00,0,0,0,9.43,,
08:10,0,0,0,9.43,,
08:20,0,0,0,5.6,,
08:30,0,0,0,9.43,,
08:40,0,0,0,9.43,,
08:50,0,0,0,9.43,,
09:00,0,0,0,9.43,,
09:10,0,0,0,9.43,,
09:20,0,0,0,9.43,,
09:30,0.1,0,0,9.43,,
09:40,0.1,0,0,9.43,,
09:50,0,0,0,9.43,,
10:00,0,0,0,9.43,,
10:10,0,0,0,9.43,,
10:20,0,0,0,9.43,,
10:30,0,0,0,9.43,,
10:40,0,0,0,9.43,,
10:50,0,0,0,9.43,,
11:00,0,0,0,9.43,,
11:10,0,0,0,9.43,,
11:20,0,0,0,9.43,,
11:30,0,0,0,9.43,,
11:40,0,0,0,9.43,,
11:50,0,0,0,9.43,,
12:00,0,0,0,9.43,,
12:10,0,0,0,9.43,,
12:20,0,0,0,9.43,,
12:30,0,0,0,9.43,,
12:40,0,0,0,9.43,,
12:50,0,0,0,9.43,,
13:00,0,0,0,9.43,,
13:10,0,0,0,9.43,,
13:20,0,0,0,9.43,,
13:30,0,0,0,9.43,,
13:40,0,0,0,9.43,,
13:50,0,0,0,9.43,,
14:00,0,0,0,9.43,,
14:10,0,0,0,9.43,,
14:20,0,0,0,9.43,,
14:30,0,0,0,9.43,,
14:40,0,0,0,9.43,,
14:50,0,0,0,9.43,,
15:00,0,0,0,9.43,,
15:10,0,0,0,9.43,,
15:20,0,0,0,9.43,,
15:30,0,0,0,9.43,,
15:40,0,0,0,9.43,,
15:50,0,0,0,9.43,,
16:00,0,0,0,9.43,,
16:10,0,0,0,9.43,,
16:20,0,0,0,14.7,,
16:30,0,8,0,13.4,,
16:40,0,0,0,9.43,,
16:50,0,0,0,9.43,,
17:00,0,0,0,9.43,,
17:10,0,0,0,9.43,,
17:20,0,0,0,9.43,,
17:30,0,0,0,10.1,,
17:40,0,0,0,9.1,,
17:50,0,0,0,9.43,,
18:00,0,0,0,7.2,,
18:10,0,0,0,9.43,,
18:20,0,0,0,9.43,,
18:30,0,0,0,9.43,,
18:40,0,0,0,9.43,,
18:50,0,0,0,9.43,,
19:00,0,0,0,9.43,,
19:10,0,0,0,3.5,,
19:20,0.1,0,0,9.43,,
19:30,0.1,0,0,3.1,,
19:40,0,0,0,9.43,,
19:50,0,0,0,9.43,,
20:00,0,0,0,9.43,,
20:10,0,0,0,4.8,,
20:20,0,0,0,9.43,,
20:30,0,8,0,8.2,,
20:40,0,0,0,9.3,,
20:50,0,0,0,9.43,,
21:00,0,0,0,9.7,,
21:10,0,0,0,10.5,,
21:20,0,0,0,9.43,,
21:30,0,0,0,10.3,,
21:40,0,0,0,10.1,,
21:50,0,0,0,9.43,,
22:00,0,0,0,9.43,,
22:10,0,0,0,9.43,,
22:20,0,0,0,9.43,,
22:30,0,0,0,9.5,,
22:40,0,0,0,10.6,,
22:50,0,0,16,10.8,,
23:00,0,0,0,10.7,,
23:10,0,0,0,9.43,,
23:20,0,2,0,11.6,,
23:30,0,0,0,12.5,,
23:40,0,0,0,9.43,,
23:50,0,0,0,9.43,,
00:00,0,0,0,10.7,,
00:10,0,0,0,7.92,,
00:20,0,0,0,7.92,,
00:30,0,0,0,7.92,,
00:40,0,0,0,7.92,,
00:50,0,0,0,7.92,,
01:00,0,0,0,7.92,,
01:10,0,0,0,7.92,,
01:20,0,0,0,7.92,,
01:30,0,0,0,7.92,,
01:40,0,0,0,7.92,,
01:50,0,0,0,7.92,,
02:00,0,0,0,7.92,,
02:10,0,0,0,7.92,,
02:20,0,0,0,7.92,,
02:30,0,0,0,7.92,,
02:40,0,0,0,7.92,,
02:50,0,0,0,7.92,,
03:00,0,0,0,7.92,,
03:10,0,0,0,7.92,,
03:20,0,0,0,7.92,,
03:30,0,0,0,7.92,,
03:40,0,0,0,7.92,,
03:50,0,0,0,7.92,,
04:00,0,0,0,7.92,,
04:10,0,0,0,7.92,,
04:20,0,0,0,7.92,,
04:30,0,0,0,7.92,,
04:40,0,0,0,7.92,,
04:50,0,0,0,7.3,,
05:00,0,0,0,7.92,,
05:10,0,0,0,7.92,,
05:20,0,0,0,7.92,,
05:30,0,0,0,7.92,,
05:40,0,0,0,7.92,,
05:50,0,0,0,7.92,,
06:00,0,0,0,7.92,,
06:10,0,0,0,7.92,,
06:20,0,0,0,7.92,,
06:30,0,0,0,7.92,,
06:40,0,0,0,7.6,,
06:50,0,0,0,7.92,,
07:00,0,0,0,7.92,,
07:10,0,0,0,7.92,,
07:20,0,0,0,7.92,,
07:30,0,0,0,7.92,,
07:40,0,0,0,8.3,,
07:50,0,0,0,7.92,,
08:00,0,0,0,7.92,,
08:10,0,0,0,7.92,,
08:20,0,0,0,7.92,,
08:30,0,0,0,7.92,,
08:40,0,0,0,7.92,,
08:50,0,0,0,8.5,,
09:00,0,0,0,7.92,,
09:10,0,0,0,7.92,,
09:20,0,0,0,8.2,,
09:30,0.1,6,0,8.2,,
09:40,0,0,0,7.92,,
09:50,0,0,0,7.92,,
10:00,0,0,0,7.92,,
10:10,0,0,0,7.92,,
10:20,0,0,0,7.92,,
10:30,0,0,0,7.92,,
10:40,0,0,0,9.3,,
10:50,0,0,0,7.92,,
11:00,0,0,0,8.4,,
11:10,0,0,0,7.92,,
11:20,0,0,0,7.92,,
11:30,0,0,0,9.4,,
11:40,0,0,0,7.92,,
11:50,0,0,0,7.92,,
12:00,0,0,0,7.1,,
12:10,0,0,0,7.92,,
12:20,0,0,0,7.92,,
12:30,0,0,0,7.92,,
12:40,0,0,0,7.92,,
12:50,0,0,0,5.5,,
13:00,0,0,0,5.7,,
13:10,0,0,0,7.92,,
13:20,0,0,0,7.92,,
13:30,0,0,0,5.1,,
13:40,0.1,10,0,5.1,,
13:50,0.1,0,0,7.92,,
14:00,0,0,0,4.1,,
14:10,0,0,0,7.92,,
14:20,0,0,0,7.92,,
14:30,0,0,0,6.3,,
14:40,0,0,0,6.7,,
14:50,0,0,0,7.92,,
15:00,0,0,0,7.92,,
15:10,0,0,0,7.92,,
15:20,0,0,0,7.92,,
15:30,0,0,0,7.92,,
15:40,0,0,0,7.92,,
15:50,0,0,0,7.92,,
16:00,0,0,0,7.92,,
16:10,0,0,0,7.92,,
16:20,0,0,0,7.92,,
16:30,0.2,0,0,2.6,,
16:40,0,0,0,2.8,,
16:50,0,0,0,3.1,,
17:00,0,0,0,5.9,,
17:10,0,0,0,6.8,,
17:20,0,0,0,7.7,,
17:30,0,0,0,7.92,,
17:40,0,0,0,7.92,,
17:50,0,0,0,7.92,,
18:00,0,0,0,7.92,,
18:10,0,0,0,7.92,,
18:20,0,0,0,7.92,,
18:30,0,0,0,10.1,,
18:40,0,0,0,7.92,,
18:50,0,0,0,7.92,,
19:00,0,0,0,8.9,,
19:10,0,0,0,7.92,,
19:20,0,0,0,9.9,,
19:30,0,0,0,7.92,,
19:40,0,0,0,9.7,,
19:50,0,0,0,9.3,,
20:00,0,0,0,7.92,,
20:10,0,0,0,7.92,,
20:20,0,0,0,7.92,,
20:30,0.1,9,0,8.4,,
20:40,0.1,0,0,7.92,,
20:50,0,0,0,7.92,,
21:00,0,0,0,8.2,,
21:10,0,0,0,8.3,,
21:20,0,0,0,9.4,,
21:30,0,0,0,10.2,,
21:40,0,0,0,10.3,,
21:50,0,0,0,10.4,,
22:00,0,0,0,10.4,,
22:10,0,0,0,7.92,,
22:20,0,0,0,7.92,,
22:30,0,0,0,8.1,,
22:40,0,0,0,7.92,,
22:50,0,0,0,7.92,,
23:00,0,0,0,7.92,,
23:10,0,0,0,9.9,,
23:20,0,0,0,7.92,,
23:30,0.05,0,0,9.9,,
23:40,0,2,16,10.5,,
23:50,0,0,0,10.4,,
00:00,0,0,0,7.71,,
00:10,0,0,0,7.71,,
00:20,0,0,0,7.71,,
00:30,0,0,0,7.71,,
00:40,0,0,0,7.71,,
00:50,0,0,0,7.71,,
01:00,0,0,0,7.71,,
01:10,0,0,0,7.71,,
01:20,0,0,0,7.71,,
01:30,0,0,0,7.71,,
01:40,0,0,0,7.71,,
01:50,0,0,0,7.71,,
02:00,0,0,0,7.71,,
02:10,0,0,0,7.71,,
02:20,0,0,0,7.71,,
02:30,0,0,0,7.71,,
02:40,0,0,0,7.71,,
02:50,0,0,0,7.71,,
03:00,0,0,0,7.71,,
03:10,0,0,0,7.71,,
03:20,0,0,0,7.71,,
03:30,0,0,0,7.71,,
03:40,0,0,0,7.71,,
03:50,0,0,0,7.71,,
04:00,0,0,0,7.71,,
04:10,0,0,0,7.71,,
04:20,0,0,0,7.71,,
04:30,0,0,0,7.71,,
04:40,0,0,0,6.1,,
04:50,0,0,0,7.71,,
05:00,0,0,0,7.71,,
05:10,0,0,0,7.71,,
05:20,0,0,0,6.1,,
05:30,0,0,0,7.71,,
05:40,0,0,0,7.71,,
05:50,0,0,0,7.71,,
06:00,0,0,0,7.71,,
06:10,0,0,0,7.71,,
06:20,0,0,0,6.9,,
06:30,0,0,0,7.71,,
06:40,0,0,0,6.9,,
06:50,0,0,0,7.71,,
07:00,0,0,0,7.71,,
07:10,0,0,0,7.71,,
07:20,0,0,0,7.71,,
07:30,0,0,0,7.71,,
07:40,0,0,0,7.71,,
07:50,0,0,0,7.71,,
08:00,0,0,0,7.71,,
08:10,0,0,0,6.7,,
08:20,0,0,0,6.8,,
08:30,0,0,0,7.71,,
08:40,0,0,0,7.71,,
08:50,0,0,0,6.7,,
09:00,0,0,0,7.71,,
09:10,0,0,0,7.71,,
09:20,0,0,0,7.71,,
09:30,0,0,0,7.71,,
09:40,0,0,0,7.71,,
09:50,0,0,0,7.71,,
10:00,0,0,0,7.71,,
10:10,0,0,0,7.71,,
10:20,0,0,0,7.1,,
10:30,0,0,0,7.71,,
10:40,0,0,0,7.71,,
10:50,0,0,0,7.71,,
11:00,0,0,0,7.71,,
11:10,0,0,0,7.71,,
11:20,0.075,7,0,7.2,,
11:30,0.075,0,0,7.71,,
11:40,0,0,0,7.1,,
11:50,0,0,0,6.8,,
12:00,0,0,0,7.71,,
12:10,0,0,0,7.71,,
12:20,0,0,0,7.71,,
12:30,0,0,0,7.71,,
12:40,0,0,0,4,,
12:50,0,0,0,7.71,,
13:00,0,0,0,7.71,,
13:10,0,0,0,6.8,,
13:20,0,0,0,7.71,,
13:30,0,0,0,7.71,,
13:40,0,0,0,8.1,,
13:50,0,0,0,8.3,,
14:00,0,0,0,7.71,,
14:10,0,0,0,9,,
14:20,0.1,8,0,8.8,,
14:30,0.1,0,0,7.71,,
14:40,0,0,0,7.9,,
14:50,0,0,0,7.71,,
15:00,0,0,0,8.4,,
15:10,0,0,0,7.71,,
15:20,0,0,0,7.71,,
15:30,0,0,0,7.71,,
15:40,0,0,0,4.9,,
15:50,0,0,0,7.71,,
16:00,0,0,0,7.71,,
16:10,0,0,0,7.71,,
16:20,0,0,0,7.71,,
16:30,0,0,0,7.71,,
16:40,0,0,0,7.71,,
16:50,0,0,0,7.71,,
17:00,0,0,0,7.71,,
17:10,0,0,0,3.6,,
17:20,0.075,0,0,3.4,,
17:30,0,0,0,7.71,,
17:40,0,0,0,3.6,,
17:50,0,0,0,5.7,,
18:00,0,0,0,6.9,,
18:10,0,0,0,7.1,,
18:20,0,0,0,7,,
18:30,0,0,0,7.71,,
18:40,0,0,0,7.71,,
18:50,0,0,0,7.71,,
19:00,0,0,0,11.6,,
19:10,0,0,0,12.1,,
19:20,0,0,0,7.71,,
19:30,0,0,0,7.71,,
19:40,0,0,0,7.71,,
19:50,0,0,0,7.71,,
20:00,0,0,0,7.71,,
20:10,0,0,0,7.71,,
20:20,0,0,0,7.71,,
20:30,0,0,0,13.2,,
20:40,0,0,0,7.71,,
20:50,0,0,0,11.6,,
21:00,0,0,0,7.71,,
21:10,0,0,0,7.71,,
21:20,0,0,0,7.71,,
21:30,0,0,0,7.71,,
21:40,0,0,0,7.71,,
21:50,0,0,0,10.8,,
22:00,0,0,0,7.71,,
22:10,0,0,0,7.71,,
22:20,0,0,0,9.3,,
22:30,0,0,0,9.4,,
22:40,0.1,9,0,8.7,,
22:50,0.1,0,0,7.71,,
23:00,0,0,0,7.71,,
23:10,0,0,0,8.1,,
23:20,0,0,0,7.71,,
23:30,0,0,0,9.2,,
23:40,0,0,0,9.4,,
23:50,0,0,16,9.4,,
00:00,0,0,0,6.87,,
00:10,0,0,0,6.87,,
00:20,0,0,0,6.87,,
00:30,0,0,0,6.87,,
00:40,0,0,0,4.9,,
00:50,0,0,0,6.87,,
01:00,0,0,0,6.87,,
01:10,0,0,0,6.87,,
01:20,0,0,0,6.87,,
01:30,0,0,0,6.87,,
01:40,0,0,0,6.87,,
01:50,0,0,0,6.87,,
02:00,0,0,0,6.87,,
02:10,0,0,0,6.87,,
02:20,0,0,0,6.87,,
02:30,0,0,0,6.87,,
02:40,0,0,0,6.87,,
02:50,0,0,0,6.87,,
03:00,0,0,0,6.87,,
03:10,0,0,0,6.87,,
03:20,0,0,0,6.87,,
03:30,0,0,0,6.87,,
03:40,0,0,0,6.87,,
03:50,0,0,0,6.87,,
04:00,0,0,0,6.87,,
04:10,0,0,0,6.87,,
04:20,0,0,0,6.87,,
04:30,0,0,0,6.87,,
04:40,0,0,0,4.9,,
04:50,0,0,0,5.4,,
05:00,0,0,0,4.6,,
05:10,0,0,0,6.87,,
05:20,0,0,0,5.4,,
05:30,0,0,0,6.87,,
05:40,0,0,0,5.2,,
05:50,0,0,0,6.87,,
06:00,0,0,0,6.87,,
06:10,0,0,0,6.87,,
06:20,0,0,0,6.87,,
06:30,0,0,0,6.3,,
06:40,0,0,0,6.4,,
06:50,0,0,0,6.87,,
07:00,0,0,0,5.6,,
07:10,0,0,0,6.87,,
07:20,0,0,0,5.7,,
07:30,0,0,0,6.87,,
07:40,0,0,0,6.87,,
07:50,0,0,0,6.87,,
08:00,0,0,0,5.4,,
08:10,0,0,0,5.3,,
08:20,0,0,0,6.87,,
08:30,0,0,0,6.87,,
08:40,0,0,0,6.87,,
08:50,0,0,0,6.87,,
09:00,0,0,0,6.87,,
09:10,0,0,0,6.87,,
09:20,0,0,0,5.1,,
09:30,0,0,0,6.87,,
09:40,0,0,0,5.2,,
09:50,0.1,5,0,5.1,,
10:00,0,0,0,6.87,,
10:10,0,0,0,6.87,,
10:20,0,0,0,6.87,,
10:30,0,0,0,6.87,,
10:40,0,0,0,6.87,,
10:50,0,0,0,6.87,,
11:00,0,0,0,6.87,,
11:10,0,0,0,6.87,,
11:20,0,0,0,6.87,,
11:30,0,0,0,6.87,,
11:40,0,0,0,6.87,,
11:50,0,0,0,6.87,,
12:00,0,0,0,7.1,,
12:10,0,0,0,9.6,,
12:20,0,0,0,6.87,,
12:30,0,0,0,6.87,,
12:40,0,0,0,6.87,,
12:50,0,0,0,6.87,,
13:00,0,0,0,7.8,,
13:10,0,0,0,6.87,,
13:20,0,0,0,6.87,,
13:30,0,0,0,7.8,,
13:40,0,0,0,6.87,,
13:50,0,0,0,6.87,,
14:00,0,0,0,7.7,,
14:10,0,0,0,7.4,,
14:20,0,0,0,6.87,,
14:30,0.1,9,0,7.3,,
14:40,0.1,0,0,6.87,,
14:50,0,0,0,6.87,,
15:00,0,0,0,6.87,,
15:10,0,0,0,6.7,,
15:20,0,0,0,6.6,,
15:30,0,0,0,6.87,,
15:40,0,0,0,8.1,,
15:50,0,0,0,6.87,,
16:00,0,0,0,6.87,,
16:10,0,0,0,6.87,,
16:20,0,0,0,6.87,,
16:30,0,0,0,6.87,,
16:40,0,0,0,6.87,,
16:50,0,0,0,6.87,,
17:00,0,0,0,6.87,,
17:10,0,0,0,4.7,,
17:20,0,0,0,3.9,,
17:30,0.05,0,0,3.6,,
17:40,0,0,0,6.87,,
17:50,0,0,0,3.8,,
18:00,0,0,0,6.87,,
18:10,0,0,0,5.3,,
18:20,0,0,0,6.87,,
18:30,0,0,0,6.87,,
18:40,0,0,0,7.8,,
18:50,0,0,0,6.87,,
19:00,0,0,0,6.87,,
19:10,0,0,0,8.1,,
19:20,0,0,0,6.87,,
19:30,0,0,0,7.9,,
19:40,0,0,0,6.87,,
19:50,0,0,0,6.87,,
20:00,0,0,0,6.87,,
20:10,0,0,0,6.87,,
20:20,0,0,0,6.87,,
20:30,0,0,0,6.87,,
20:40,0.075,9,0,6.9,,
20:50,0.075,0,0,6.87,,
21:00,0,0,0,6.8,,
21:10,0,0,0,6.9,,
21:20,0,0,0,8.4,,
21:30,0,0,0,9.8,,
21:40,0,0,0,10,,
21:50,0,0,0,10.3,,
22:00,0,0,0,10.6,,
22:10,0,0,0,10.3,,
22:20,0,0,0,9,,
22:30,0,0,0,8.1,,
22:40,0,0,0,7.7,,
22:50,0,0,0,6.87,,
23:00,0,0,0,7.1,,
23:10,0,0,0,6.6,,
23:20,0,0,0,6.8,,
23:30,0,0,16,7.3,,
23:40,0,0,0,7.7,,
23:50,0,0,0,8.4,,
00:00,0,0,0,9,,
00:10,0,0,0,8.8,,
00:20,0,0,0,7.95,,
00:30,0,0,0,7.95,,
00:40,0,0,0,7.95,,
00:50,0,0,0,7.95,,
01:00,0,0,0,7.95,,
01:10,0,0,0,7.95,,
01:20,0,0,0,7.95,,
01:30,0,0,0,7.95,,
01:40,0,0,0,7.95,,
01:50,0,0,0,7.95,,
02:00,0,0,0,7.95,,
02:10,0,0,0,7.95,,
02:20,0,0,0,7.95,,
02:30,0,0,0,7.95,,
02:40,0,0,0,7.95,,
02:50,0,0,0,7.95,,
03:00,0,0,0,7.95,,
03:10,0,0,0,7.95,,
03:20,0,0,0,7.95,,
03:30,0,0,0,7.95,,
03:40,0,0,0,7.95,,
03:50,0,0,0,7.95,,
04:00,0,0,0,7.95,,
04:10,0,0,0,7.95,,
04:20,0,0,0,7.95,,
04:30,0,0,0,7.95,,
04:40,0,0,0,6,,
04:50,0,0,0,7.95,,
05:00,0,0,0,5.8,,
05:10,0,0,0,7.95,,
05:20,0,0,0,7.95,,
05:30,0,0,0,7.95,,
05:40,0,0,0,5.2,,
05:50,0,0,0,7.95,,
06:00,0,0,0,7.95,,
06:10,0,0,0,7.95,,
06:20,0,0,0,7.95,,
06:30,0,0,0,5.9,,
06:40,0,0,0,6.1,,
06:50,0,0,0,7.95,,
07:00,0,0,0,7.95,,
07:10,0,0,0,7.95,,
07:20,0,0,0,5.6,,
07:30,0,0,0,5.4,,
07:40,0,0,0,5.3,,
07:50,0,0,0,5.2,,
08:00,0,0,0,7.95,,
08:10,0,0,0,7.95,,
08:20,0,0,0,7.95,,
08:30,0,0,0,7.95,,
08:40,0,0,0,6.4,,
08:50,0,0,0,7.95,,
09:00,0,0,0,7.95,,
09:10,0,0,0,5.6,,
09:20,0,0,0,7.95,,
09:30,0.1,5,0,5.7,,
09:40,0,0,0,7.95,,
09:50,0,0,0,5.4,,
10:00,0,0,0,5.9,,
10:10,0,0,0,7.2,,
10:20,0,0,0,7.95,,
10:30,0,0,0,7.95,,
10:40,0,0,0,7.95,,
10:50,0,0,0,7.95,,
11:00,0,0,0,8.7,,
11:10,0,0,0,7.95,,
11:20,0,0,0,6.8,,
11:30,0,0,0,7.95,,
11:40,0,0,0,7.95,,
11:50,0,0,0,7.95,,
12:00,0,0,0,7.95,,
12:10,0,0,0,7.95,,
12:20,0,0,0,7.95,,
12:30,0,0,0,7.95,,
12:40,0,0,0,7.95,,
12:50,0,0,0,7.95,,
13:00,0,0,0,7.95,,
13:10,0,0,0,7.95,,
13:20,0.1,0,0,7.95,,
13:30,0.1,0,0,7.95,,
13:40,0.1,0,0,7.95,,
13:50,0,0,0,7.95,,
14:00,0,0,0,7.95,,
14:10,0,0,0,7.95,,
14:20,0,0,0,7.95,,
14:30,0,0,0,7.95,,
14:40,0,0,0,7.95,,
14:50,0,0,0,7.95,,
15:00,0,0,0,7.95,,
15:10,0,0,0,7.95,,
15:20,0,0,0,7.95,,
15:30,0,0,0,7.95,,
15:40,0,0,0,7.95,,
15:50,0,0,0,7.95,,
16:00,0,0,0,15.9,,
16:10,0,0,0,7.95,,
16:20,0,0,0,7.95,,
16:30,0,0,0,7.95,,
16:40,0,0,0,7.95,,
16:50,0,0,0,7.95,,
17:00,0,0,0,7.95,,
17:10,0,0,0,7.95,,
17:20,0,0,0,7.95,,
17:30,0,0,0,7.95,,
17:40,0,0,0,14.7,,
17:50,0,0,0,7.95,,
18:00,0,0,0,7.95,,
18:10,0,7,0,12.7,,
18:20,0,0,0,13.1,,
18:30,0.1,0,0,13.3,,
18:40,0,0,0,13.3,,
18:50,0,0,0,12.5,,
19:00,0,0,0,7.95,,
19:10,0,0,0,12.6,,
19:20,0,0,0,11.4,,
19:30,0,0,0,7.95,,
19:40,0,0,0,7.95,,
19:50,0,0,0,7.95,,
20:00,0,0,0,7.95,,
20:10,0,0,0,9.5,,
20:20,0.1,8,0,8.7,,
20:30,0,0,0,7.95,,
20:40,0,0,0,7.8,,
20:50,0,0,0,7.2,,
21:00,0,0,0,6.6,,
21:10,0.1,0,0,5.6,,
21:20,0,0,0,5.4,,
21:30,0,0,0,7.95,,
21:40,0,0,0,5.6,,
21:50,0,0,0,7.95,,
22:00,0,0,0,7.95,,
22:10,0,0,0,5.2,,
22:20,0,0,0,5.3,,
22:30,0,0,0,7.95,,
22:40,0,0,0,5.2,,
22:50,0,0,0,7.95,,
23:00,0,0,0,7.95,,
23:10,0,0,0,7.95,,
23:20,0,0,0,7.95,,
23:30,0,0,0,7.95,,
23:40,0,0,0,7.95,,
23:50,0,0,0,6.2,,
00:00,0,0,0,5.85,,
00:10,0,0,0,5.85,,
00:20,0,0,14,6.2,,
00:30,0,0,0,6.2,,
00:40,0,0,0,6.2,,
00:50,0,0,0,5.5,,
01:00,0,0,0,5.6,,
01:10,0,0,0,5.5,,
